Order_ID,Order_Date,Shipping_Date,Customer_Segment,Product_Category,Quantity,Sales_USD,Shipping_Cost_USD,Delivery_Time_Days,Estimated_Delivery_Days,Distance_KM,Warehouse_Code,Region,Shipping_Mode,Delivery_Status,Customer_Rating
ORD-2024-2036,2024-03-06,2024-03-09,Consumer,Healthcare Supplies,5,590.27,183.93,3.6,2,1216.6,WH-Central,South,Express Air,Delayed,2.0
ORD-2024-1879,2024-01-26,2024-01-30,Consumer,Office Supplies,1,36.49,63.18,2.9,5,1124.3,WH-East,West,Standard Delivery,Delivered,4.0
ORD-2024-1491,2024-03-25,2024-03-26,Corporate,Apparel,4,318.83,127.08,7.7,7,1397.9,WH-South,West,Ground Freight,Delivered,5.0
ORD-2024-1073,2024-02-09,2024-02-11,Home Office,Electronics,8,2198.08,45.89,5.9,5,414.7,WH-South,East,Standard Delivery,Delivered,5.0
ORD-2024-2066,2024-01-10,2024-01-11,Consumer,Electronics,2,510.22,55.61,,5,1032.4,WH-Central,East,Standard Delivery,Delayed,2.0
ORD-2024-1587,2024-05-06,2024-05-09,Consumer,Office Supplies,5,153.24,45.35,5.9,5,583.4,WH-Central,North,Standard Delivery,Delivered,5.0
ORD-2024-1657,2024-04-14,2024-04-15,Consumer,Office Supplies,3,116.02,147.16,8.4,7,2148.4,WH-North,North,Ground Freight,Delivered,
ORD-2024-1234,2024-05-25,2024-05-28,Consumer,Office Supplies,4,125.39,174.48,4.4,2,993.6,WH-West,Central,Express Air,Delivered,4.0
ORD-2024-1214,2024-05-15,2024-05-19,Corporate,Healthcare Supplies,1,137.31,24.24,4.6,5,171.3,WH-North,North,Standard Delivery,Delivered,4.0
ORD-2024-1162,2024-01-23,2024-01-25,Corporate,Electronics,4,1081.48,41.54,7.6,5,445.5,WH-North,North,Standard Delivery,Delivered,3.0
ORD-2024-1132,2024-04-02,2024-04-05,Consumer,Healthcare Supplies,2,253.62,50.55,4.4,5,772.4,WH-Central,North,Standard Delivery,Delivered,
ORD-2024-1874,2024-02-25,2024-02-26,Consumer,Healthcare Supplies,1,114.08,61.71,6.0,5,1036.2,WH-Central,West,Standard Delivery,Delivered,4.0
ORD-2024-1825,2024-02-19,2024-02-21,Small Business,Apparel,2,158.66,45.75,4.7,5,588.9,WH-South,West,Standard Delivery,Delivered,4.0
ORD-2024-2046,2024-03-27,2024-03-31,Consumer,Electronics,1,265.29,66.88,6.1,5,1362.3,WH-North,North,Standard Delivery,Delivered,3.0
ORD-2024-1185,2024-03-02,2024-03-03,Corporate,Electronics,5,1206.96,288.82,2.8,1,1383.3,WH-East,North,Same-Day Courier,Delayed,2.0
ORD-2024-1041,2024-02-09,2024-02-12,Corporate,Electronics,1,225.39,235.53,5.0,2,1774.4,WH-North,West,Express Air,Delayed,3.0
ORD-2024-1692,2024-02-02,2024-02-03,Corporate,Apparel,1,65.33,218.99,4.5,2,1728.8,WH-North,Central,Express Air,Delayed,1.0
ORD-2024-1108,2024-04-27,2024-04-30,Consumer,Electronics,1,257.4,84.95,8.3,7,1132.0,WH-South,West,Ground Freight,Delivered,4.0
ORD-2024-1973,2024-04-11,2024-04-14,Consumer,Electronics,8,1760.28,82.94,6.2,7,807.7,WH-South,West,Ground Freight,Delivered,4.0
ORD-2024-1568,2024-03-24,2024-03-25,Small Business,Industrial Machinery,3,3853.92,90.6,9.4,7,936.5,WH-South,South,Ground Freight,Delivered,5.0
ORD-2024-1727,2024-04-02,2024-04-03,Home Office,Office Supplies,2,85.11,53.43,6.8,5,927.2,WH-South,South,Standard Delivery,Delivered,5.0
ORD-2024-2079,2024-01-15,2024-01-17,Small Business,Electronics,5,1426.43,45.05,7.7,5,505.3,WH-East,East,Standard Delivery,Delivered,4.0
ORD-2024-2226,2024-03-19,2024-03-21,Consumer,Electronics,3,688.95,50.29,5.9,5,791.2,WH-North,North,Standard Delivery,Delivered,4.0
ORD-2024-1483,2024-02-17,2024-02-21,Corporate,Office Supplies,3,109.81,104.21,2.2,2,487.3,WH-Central,West,Express Air,Delivered,4.0
ORD-2024-1468,2024-03-31,2024-04-02,Consumer,Healthcare Supplies,3,317.67,81.3,7.5,7,760.4,WH-West,Central,Ground Freight,Delivered,5.0
ORD-2024-1024,2024-04-16,2024-04-18,Corporate,Office Supplies,4,135.58,134.51,1.5,1,492.5,WH-East,West,Same-Day Courier,Delivered,4.0
ORD-2024-2091,2024-06-15,2024-06-18,Corporate,Electronics,2,528.68,54.05,7.1,7,488.5,WH-Central,North,Ground Freight,Delivered,5.0
ORD-2024-1948,2024-04-19,2024-04-21,Home Office,Office Supplies,1,30.92,97.16,3.6,2,566.9,WH-North,East,Express Air,Delayed,3.0
ORD-2024-1848,2024-04-07,2024-04-09,Corporate,Apparel,8,478.53,54.88,2.2,5,577.5,WH-South,South,Standard Delivery,Delivered,4.0
ORD-2024-2077,2024-04-29,2024-04-30,Corporate,Electronics,1,216.02,115.89,5.8,2,832.1,WH-North,East,Express Air,Returned,1.0
ORD-2024-1366,2024-02-03,2024-02-04,Small Business,Healthcare Supplies,1,95.23,68.13,1.7,2,315.2,WH-Central,East,Express Air,Delivered,3.0
ORD-2024-1950,2024-05-15,2024-05-18,Corporate,Healthcare Supplies,3,310.21,43.88,6.3,5,554.4,WH-North,East,Standard Delivery,Delivered,5.0
ORD-2024-2120,2024-04-14,2024-04-17,Home Office,Industrial Machinery,3,3898.25,49.51,4.8,5,624.5,WH-South,West,Standard Delivery,Delivered,5.0
ORD-2024-1383,2024-03-17,2024-03-18,Home Office,Apparel,5,330.57,58.59,7.1,5,929.1,WH-East,North,Standard Delivery,Delivered,4.0
ORD-2024-1717,2024-01-09,2024-01-10,Small Business,Office Supplies,1,31.65,28.65,4.4,5,215.8,WH-North,North,Standard Delivery,Delivered,4.0
ORD-2024-1454,2024-03-24,2024-03-26,Consumer,Office Supplies,1,37.27,156.73,3.4,2,996.3,WH-North,Central,Express Air,Delivered,5.0
ORD-2024-1264,2024-06-27,2024-06-29,Home Office,Electronics,1,246.88,120.52,1.0,1,486.0,WH-East,North,Same-Day Courier,Delivered,5.0
ORD-2024-2249,2024-01-23,2024-01-25,Corporate,Office Supplies,1,40.42,46.67,5.0,5,866.3,WH-East,Central,Standard Delivery,Delivered,4.0
ORD-2024-1232,2024-03-29,2024-04-01,Corporate,Office Supplies,4,134.35,1214.8762233381203,1.9,2,698.9,WH-North,North,Express Air,Delivered,5.0
ORD-2024-1444,2024-06-15,2024-06-17,Home Office,Office Supplies,2,72.58,50.0,5.5,5,646.8,WH-East,West,Standard Delivery,Delivered,3.0
ORD-2024-1395,2024-01-26,2024-01-28,Small Business,Apparel,1,78.42,69.82,7.3,5,1170.8,WH-East,Central,Standard Delivery,Delayed,2.0
ORD-2024-1917,2024-03-15,2024-03-18,Small Business,Electronics,1,308.64,184.47,1.7,2,1588.6,WH-West,West,Express Air,Delivered,
ORD-2024-1176,2024-06-04,2024-06-07,Corporate,Electronics,4,925.74,47.47,5.4,7,314.7,WH-East,South,Ground Freight,Delivered,3.0
ORD-2024-1018,2024-04-10,2024-04-13,Consumer,Industrial Machinery,4,4549.8,136.16,1.6,2,626.3,WH-North,West,Express Air,Delivered,4.0
ORD-2024-2117,2024-05-31,2024-06-01,Home Office,Industrial Machinery,5,6396.16,176.58,3.5,1,749.9,WH-North,West,Same-Day Courier,Delivered,5.0
ORD-2024-2237,2024-04-28,2024-05-02,Corporate,Apparel,3,166.08,83.61,1.7,2,269.4,WH-East,West,Express Air,Delivered,4.0
ORD-2024-1921,2024-01-20,2024-01-23,Corporate,Electronics,4,1070.41,237.84,2.0,1,1086.8,WH-Central,East,Same-Day Courier,Delayed,1.0
ORD-2024-1770,2024-01-01,2024-01-03,Consumer,Healthcare Supplies,1,96.66,60.69,2.4,2,182.4,WH-Central,South,Express Air,Delivered,5.0
ORD-2024-1595,2024-04-06,2024-04-07,Corporate,Electronics,5,1558.59,83.99,8.7,5,1367.0,WH-South,West,Standard Delivery,Delayed,1.0
ORD-2024-1061,2024-05-18,2024-05-21,Consumer,Apparel,4,309.1,,5.0,1,1663.8,WH-East,West,Same-Day Courier,Delayed,2.0
ORD-2024-1272,2024-04-13,2024-04-17,Home Office,Office Supplies,3,90.9,,,5,1103.2,WH-West,West,Standard Delivery,Delivered,4.0
ORD-2024-2197,2024-05-03,2024-05-04,Small Business,Electronics,5,1089.76,78.46,6.9,7,631.8,WH-West,West,Ground Freight,Delivered,4.0
ORD-2024-1278,2024-02-03,2024-02-04,Corporate,Apparel,2,135.71,147.92,3.5,1,603.8,WH-West,South,Same-Day Courier,Delivered,4.0
ORD-2024-1952,2024-06-03,2024-06-04,Consumer,Office Supplies,3,126.08,44.07,6.6,7,286.0,WH-East,West,Ground Freight,Delivered,4.0
ORD-2024-1694,2024-01-28,2024-01-31,Consumer,Apparel,2,114.42,67.0,5.7,7,691.4,WH-South,South,Ground Freight,Delivered,4.0
ORD-2024-1368,2024-06-07,2024-06-11,Consumer,Industrial Machinery,3,3939.33,79.45,7.7,7,821.3,WH-North,South,Ground Freight,Delivered,3.0
ORD-2024-2007,2024-03-24,2024-03-25,Home Office,Office Supplies,1,41.13,50.19,5.8,5,958.1,WH-West,East,Standard Delivery,Delayed,1.0
ORD-2024-1735,2024-02-17,2024-02-21,Home Office,Electronics,1,234.03,115.28,2.9,2,824.0,WH-West,North,Express Air,Delivered,5.0
ORD-2024-1926,2024-01-31,2024-02-01,Consumer,Electronics,1,288.96,137.5,6.4,7,1745.4,WH-North,East,Ground Freight,Delivered,5.0
ORD-2024-1974,2024-04-15,2024-04-19,Consumer,Electronics,2,616.67,72.46,7.1,5,1291.3,WH-North,West,Standard Delivery,Delivered,5.0
ORD-2024-1809,2024-05-10,2024-05-11,Consumer,Office Supplies,2,68.69,36.9,6.6,5,481.1,WH-Central,East,Standard Delivery,Delivered,5.0
ORD-2024-2155,2024-04-03,2024-04-07,Home Office,Industrial Machinery,2,2603.28,61.31,5.5,5,1152.4,WH-North,North,Standard Delivery,Delivered,5.0
ORD-2024-1547,2024-03-07,2024-03-09,Corporate,Electronics,1,312.33,46.64,5.8,5,738.3,WH-North,South,Standard Delivery,Delivered,5.0
ORD-2024-2000,2024-04-21,2024-04-25,Consumer,Electronics,2,602.26,140.24,4.2,2,948.5,WH-South,South,Express Air,Delayed,2.0
ORD-2024-1688,2024-03-29,2024-04-02,Home Office,Office Supplies,5,215.1,63.6,5.4,5,775.2,WH-Central,West,Standard Delivery,Delivered,4.0
ORD-2024-1738,2024-02-20,2024-02-24,Consumer,Office Supplies,10,355.17,65.44,6.2,5,671.7,WH-West,East,Standard Delivery,Delivered,3.0
ORD-2024-2216,2024-06-23,2024-06-26,Consumer,Office Supplies,2,68.77,38.22,6.9,5,,WH-Central,South,Standard Delivery,Delivered,4.0
ORD-2024-1456,2024-01-08,2024-01-11,Consumer,Industrial Machinery,2,2818.71,44.33,5.4,5,702.2,WH-East,West,Standard Delivery,Delivered,5.0
ORD-2024-1393,2024-02-10,2024-02-14,Home Office,Industrial Machinery,2,2491.01,192.96,4.8,2,1193.1,WH-West,West,Express Air,Delivered,5.0
ORD-2024-1675,2024-03-12,2024-03-16,Small Business,Electronics,3,740.97,41.16,6.0,5,581.9,WH-South,North,Standard Delivery,Delivered,3.0
ORD-2024-1760,2024-05-03,2023-12-15,Consumer,Electronics,4,956.49,116.24,6.9,7,1252.5,WH-North,North,Ground Freight,Delivered,5.0
ORD-2024-1462,2024-03-19,2024-03-20,Corporate,Apparel,1,71.71,48.52,5.0,5,745.9,WH-East,South,Standard Delivery,Delivered,4.0
ORD-2024-1728,2024-01-14,2024-01-18,Consumer,Apparel,1,70.2,54.75,3.6,5,871.6,WH-East,North,Standard Delivery,Delivered,4.0
ORD-2024-1419,2024-05-18,2024-05-21,Home Office,Apparel,2,160.94,52.9,3.7,5,941.3,WH-North,South,Standard Delivery,Delivered,5.0
ORD-2024-1375,2024-02-26,2024-02-28,Consumer,Industrial Machinery,1,1207.56,,,7,,WH-West,East,Ground Freight,Delivered,5.0
ORD-2024-1412,2024-06-01,2024-06-03,Small Business,Healthcare Supplies,2,217.91,163.11,2.7,2,1188.5,WH-East,West,Express Air,Delivered,4.0
ORD-2024-1074,2024-02-03,2024-02-06,Corporate,Healthcare Supplies,3,301.37,127.71,1.0,1,431.6,WH-North,North,Same-Day Courier,Delivered,4.0
ORD-2024-2193,2024-04-12,2024-04-14,Corporate,Apparel,2,116.03,304.04,4.5,1,1806.5,WH-South,North,Same-Day Courier,Delayed,1.0
ORD-2024-1978,2024-01-19,2024-01-22,Corporate,Electronics,2,534.3,122.68,4.3,2,640.7,WH-West,East,Express Air,Delayed,1.0
ORD-2024-1500,2024-02-12,2024-02-14,Corporate,Office Supplies,3,120.49,160.14,4.4,2,1147.2,WH-South,West,Express Air,Delivered,4.0
ORD-2024-1906,2024-04-08,2024-04-10,Home Office,Electronics,2,472.42,26.48,4.6,5,,WH-West,Central,Standard Delivery,Delivered,4.0
ORD-2024-1616,2024-02-08,2024-02-11,Consumer,Electronics,1,259.31,55.91,7.1,7,678.1,WH-North,West,Ground Freight,Delivered,4.0
ORD-2024-1114,2024-05-08,2024-05-12,Corporate,Apparel,1,60.73,40.97,5.6,5,528.2,WH-North,South,  standard delivery  ,Delayed,2.0
ORD-2024-1417,2024-01-10,2024-01-14,Consumer,Healthcare Supplies,2,203.56,81.09,7.5,5,1363.7,WH-North,West,Standard Delivery,Delivered,
ORD-2024-1601,2024-02-24,2023-12-15,Consumer,Apparel,5,278.4,80.38,7.5,5,1129.0,WH-East,West,Standard Delivery,Delayed,2.0
ORD-2024-1604,2024-01-26,2024-01-28,Consumer,Healthcare Supplies,3,330.1,103.38,7.6,5,1922.9,WH-East,South,Standard Delivery,Delivered,4.0
ORD-2024-1943,2024-05-18,2024-05-19,Home Office,Industrial Machinery,1,1091.83,99.66,8.9,7,1297.6,WH-East,Central,Ground Freight,Delivered,4.0
ORD-2024-1089,2024-01-10,2024-01-14,Corporate,Electronics,1,307.18,46.22,4.7,5,737.5,WH-West,West,Standard Delivery,Delivered,5.0
ORD-2024-1932,2024-01-25,2024-01-29,Small Business,Electronics,4,999.32,86.64,5.2,5,1391.4,WH-Central,West,Standard Delivery,Delivered,3.0
ORD-2024-2220,2024-02-22,2024-02-26,Small Business,Electronics,3,833.95,56.38,10.3,7,348.3,WH-East,South,Ground Freight,Returned,1.0
ORD-2024-1753,2024-05-11,2024-05-12,Consumer,Electronics,1,258.01,90.42,6.2,7,,WH-North,North,Ground Freight,Delivered,4.0
ORD-2024-1498,2024-05-03,2024-05-07,Small Business,Apparel,2,138.35,138.26,1.0,2,1037.2,WH-East,South,Express Air,Delivered,5.0
ORD-2024-2208,2024-05-07,2024-05-08,Consumer,Office Supplies,3,129.97,36.29,6.5,5,333.3,WH-North,South,Standard Delivery,Delayed,1.0
ORD-2024-2003,2024-01-08,2024-01-12,Corporate,Apparel,1,77.29,156.99,3.6,2,985.3,WH-East,North,Express Air,Delayed,1.0
ORD-2024-2001,2024-05-23,2024-05-27,Corporate,Healthcare Supplies,-2,105.45,,7.3,5,1411.9,WH-South,West,Standard Delivery,Delivered,4.0
ORD-2024-1011,2024-05-02,2024-05-03,Small Business,Apparel,1,70.94,65.19,4.3,2,221.1,WH-West,Central,Express Air,Delayed,1.0
ORD-2024-1396,2024-03-11,2024-03-12,Home Office,Electronics,4,1046.43,70.35,7.6,5,955.2,WH-North,East,Standard Delivery,Delivered,4.0
ORD-2024-1850,2024-06-06,2024-06-08,Consumer,Healthcare Supplies,2,189.49,66.31,8.0,5,1096.0,WH-North,North,Standard Delivery,Delivered,3.0
ORD-2024-1555,2024-06-14,2024-06-16,Consumer,Apparel,4,236.57,135.52,,2,601.3,WH-North,Central,Express Air,Delivered,5.0
ORD-2024-1042,2024-02-01,2024-02-02,Consumer,Industrial Machinery,8,9080.1,81.05,6.5,5,1312.0,WH-East,West,Standard Delivery,Delivered,4.0
ORD-2024-1167,2024-03-17,2024-03-18,Consumer,Electronics,2,620.45,62.48,5.8,5,1034.1,WH-South,West,Standard Delivery,Delivered,4.0
ORD-2024-1416,2024-01-18,2024-01-21,Consumer,Electronics,1,254.47,,7.3,5,1553.2,WH-North,West,Standard Delivery,Delayed,2.0
ORD-2024-1576,2024-05-18,2024-05-21,Consumer,Electronics,3,701.29,164.76,3.3,2,900.1,WH-North,Central,Express Air,Delivered,4.0
ORD-2024-1267,2024-02-06,2024-02-09,Corporate,Apparel,3,224.5,66.91,5.1,5,1020.3,WH-Central,North,Standard Delivery,Delivered,4.0
ORD-2024-2053,2024-06-24,2024-06-26,Home Office,Electronics,1,241.73,60.09,6.0,5,1188.9,WH-North,East,Standard Delivery,Delivered,4.0
ORD-2024-1426,2024-04-19,2024-04-20,Consumer,Electronics,5,1454.35,151.79,1.7,1,500.3,WH-East,West,Same-Day Courier,Delivered,4.0
ORD-2024-1690,2024-03-28,2024-03-29,Consumer,Electronics,1,300.65,86.54,7.4,5,1673.5,WH-Central,South,Standard Delivery,Delayed,2.0
ORD-2024-1544,2024-01-03,2024-01-05,Corporate,Electronics,2,449.23,170.28,1.5,2,1028.5,WH-South,West,Express Air,Delivered,4.0
ORD-2024-2194,2024-06-08,2024-06-10,Consumer,Office Supplies,1,42.44,115.46,2.5,2,773.5,WH-West,South,Express Air,Delivered,4.0
ORD-2024-1674,2024-03-02,2024-03-03,Consumer,Apparel,1,70.71,186.56,1.0,1,954.3,WH-South,North,Same-Day Courier,Delivered,
ORD-2024-1689,2024-05-25,2024-05-26,Consumer,Electronics,15,4262.76,145.53,1.9,2,349.2,WH-North,West,Express Air,Delivered,4.0
ORD-2024-2122,2024-04-09,2024-04-12,Home Office,Industrial Machinery,3,4432.74,64.51,5.6,5,1049.2,WH-North,North,Standard Delivery,Delivered,3.0
ORD-2024-2248,2024-04-01,2024-04-05,Small Business,Healthcare Supplies,2,249.99,109.73,,2,732.7,WH-West,South,Express Air,Delivered,5.0
ORD-2024-1159,2024-06-18,2024-06-21,Corporate,Apparel,1,69.93,51.91,7.1,5,822.8,WH-South,West,Standard Delivery,Delivered,4.0
ORD-2024-2004,2024-01-03,2024-01-04,Home Office,Apparel,1,77.71,41.2,5.4,5,535.9,WH-Central,Central,Standard Delivery,Delivered,3.0
ORD-2024-1257,2024-05-16,2024-05-17,Corporate,Office Supplies,1,30.84,93.61,2.9,2,554.5,WH-South,Central,Express Air,Delayed,3.0
ORD-2024-1958,2024-06-20,2024-06-21,Consumer,Electronics,1,259.31,36.92,6.0,7,286.9,WH-West,West,Ground Freight,Delivered,4.0
ORD-2024-1335,2024-03-11,2024-03-12,Consumer,Electronics,1,309.36,109.76,1.0,1,488.3,WH-North,Central,Same-Day Courier,Delivered,
ORD-2024-1979,2024-03-28,2024-03-30,Corporate,Electronics,5,1165.13,196.24,3.3,2,1140.4,WH-North,South,Express Air,Delivered,4.0
ORD-2024-1015,2024-01-30,2024-01-31,Consumer,Electronics,3,934.26,86.5,7.8,5,1348.0,WH-South,Central,Standard Delivery,Delayed,2.0
ORD-2024-2023,2024-02-14,2024-02-18,Small Business,Industrial Machinery,2,2941.9,42.51,5.3,5,515.7,WH-West,North,Standard Delivery,Delivered,4.0
ORD-2024-1324,2024-01-06,2024-01-09,Small Business,Electronics,3,872.93,52.95,6.7,5,913.5,WH-West,South,Standard Delivery,Delivered,3.0
ORD-2024-1768,2024-03-05,2024-03-07,Consumer,Electronics,3,733.88,38.12,6.5,5,516.9,WH-North,East,Standard Delivery,Delayed,2.0
ORD-2024-1607,2024-03-05,2024-03-09,Consumer,Office Supplies,5,215.71,124.94,10.0,7,1627.2,WH-East,North,Ground Freight,Delivered,4.0
ORD-2024-2121,2024-01-10,2024-01-13,Small Business,Apparel,2,155.58,96.36,6.8,5,,WH-North,North,Standard Delivery,Delayed,3.0
ORD-2024-2009,2024-03-18,2024-03-20,Corporate,Office Supplies,10,422.11,60.99,6.6,5,641.9,WH-Central,North,Standard Delivery,Delayed,1.0
ORD-2024-1945,2024-02-04,2024-02-08,Consumer,Office Supplies,2,67.3,36.3,5.4,5,357.8,WH-Central,East,Standard Delivery,Delivered,5.0
ORD-2024-1222,2024-02-13,2024-02-14,Consumer,Apparel,1,70.72,41.41,6.1,5,707.0,WH-South,West,Standard Delivery,Delivered,4.0
ORD-2024-1179,2024-04-24,2024-04-27,Consumer,Apparel,10,751.2,,2.3,1,748.5,WH-North,East,Same-Day Courier,Delayed,3.0
ORD-2024-2098,2024-01-13,2024-01-16,Home Office,Industrial Machinery,5,5979.5,55.23,7.5,5,812.3,WH-West,South,Standard Delivery,Delayed,1.0
ORD-2024-1099,2024-01-10,2024-01-11,Consumer,Electronics,5,1220.97,,4.4,5,670.7,WH-North,North,Standard Delivery,Delivered,5.0
ORD-2024-1757,2024-03-27,2024-03-28,Corporate,Apparel,1,55.45,21.35,5.2,5,134.0,WH-North,North,Standard Delivery,Delivered,3.0
ORD-2024-1521,2024-02-15,2024-02-17,Consumer,Apparel,3,199.63,155.82,2.1,2,892.1,WH-Central,South,Express Air,Delivered,3.0
ORD-2024-1761,2024-04-19,2024-04-23,Consumer,Electronics,1,272.83,237.23,2.0,1,1284.3,WH-East,East,Same-Day Courier,Delivered,5.0
ORD-2024-1022,2024-02-23,2024-02-25,Consumer,Apparel,2,115.62,145.34,1.0,1,538.9,WH-South,South,Same-Day Courier,Delivered,4.0
ORD-2024-1356,2024-01-12,2024-01-13,Consumer,Electronics,25,6098.87,99.64,4.9,5,632.1,WH-Central,North,Standard Delivery,Delivered,4.0
ORD-2024-1733,2024-06-02,2024-06-06,Corporate,Office Supplies,3,111.84,181.75,2.2,2,1106.6,WH-East,North,Express Air,Delivered,4.0
ORD-2024-2057,2024-05-29,2024-06-02,Consumer,Industrial Machinery,2,2897.41,43.0,3.6,5,636.4,WH-Central,East,Standard Delivery,Delivered,4.0
ORD-2024-2191,2024-03-30,2024-04-02,Corporate,Office Supplies,1,34.74,93.26,3.2,2,566.9,WH-South,East,Express Air,Delivered,3.0
ORD-2024-1611,2024-02-12,2024-02-15,Home Office,Industrial Machinery,1,1494.99,85.04,3.2,2,493.7,WH-East,North,Express Air,Delivered,3.0
ORD-2024-2084,2024-06-06,2024-06-07,Small Business,Electronics,1,246.9,75.32,,5,1243.1,WH-East,South,Standard Delivery,Delayed,2.0
ORD-2024-1340,2024-06-12,2024-06-13,Corporate,Industrial Machinery,3,3208.08,50.99,8.1,7,357.8,WH-West,South,Ground Freight,Delayed,1.0
ORD-2024-1431,2024-05-24,2024-05-28,Home Office,Healthcare Supplies,1,136.87,44.78,4.9,5,,WH-West,West,Standard Delivery,Delivered,4.0
ORD-2024-1939,2024-01-09,2024-01-13,Corporate,Industrial Machinery,1,1149.95,48.78,6.8,5,709.1,WH-Central,Central,Standard Delivery,Delivered,4.0
ORD-2024-1217,2024-04-02,2024-04-06,Corporate,Office Supplies,1,40.98,147.99,3.4,2,978.5,WH-North,Central,Express Air,Delayed,1.0
ORD-2024-1203,2024-04-15,2024-04-16,Home Office,Industrial Machinery,10,14026.75,252.97,2.3,2,1419.7,WH-North,North,Express Air,Delivered,4.0
ORD-2024-2027,2024-03-04,2024-03-05,Home Office,Office Supplies,3,111.07,40.08,,5,332.0,WH-South,West,Standard Delivery,Delivered,5.0
ORD-2024-2151,2024-05-26,2024-05-29,Home Office,Electronics,1,253.23,96.52,3.2,2,580.3,WH-East,South,Express Air,Delivered,4.0
ORD-2024-1093,2024-05-20,2024-05-23,Corporate,Apparel,2,112.46,48.34,6.2,5,617.1,WH-South,East,Standard Delivery,Delayed,2.0
ORD-2024-1901,2024-06-04,2024-06-08,Consumer,Electronics,2,436.61,152.68,3.7,2,1105.4,WH-West,North,Express Air,Delivered,3.0
ORD-2024-1068,2024-02-07,2024-02-11,Consumer,Electronics,2,476.55,218.5,2.8,1,1250.1,WH-West,West,Same-Day Courier,Delivered,4.0
ORD-2024-2074,2024-03-11,2024-03-12,Small Business,Apparel,1,80.79,-25.0,4.3,5,400.1,WH-East,Central,Standard Delivery,Delivered,5.0
ORD-2024-1284,2024-02-25,2024-02-27,Corporate,Office Supplies,5,153.84,55.43,6.0,5,741.3,WH-North,Central,Standard Delivery,Delayed,1.0
ORD-2024-1696,2024-05-04,2024-05-06,Consumer,Office Supplies,1,39.49,61.75,6.3,5,1099.1,WH-North,Central,Standard Delivery,Delivered,4.0
ORD-2024-1085,2024-02-02,2024-02-03,Consumer,Industrial Machinery,1,1302.85,130.81,1.9,2,,WH-South,East,Express Air,Delivered,4.0
ORD-2024-1434,2024-01-02,2024-01-05,Consumer,Electronics,1,246.76,123.84,3.1,2,801.1,WH-North,West,Express Air,Delivered,3.0
ORD-2024-2225,2024-01-20,2024-01-21,Corporate,Apparel,1,55.83,121.06,1.3,2,661.9,WH-South,Central,Express Air,Delivered,4.0
ORD-2024-1153,2024-04-23,2024-04-24,Corporate,Apparel,1,74.93,81.71,9.8,7,893.8,WH-South,North,Ground Freight,Delivered,4.0
ORD-2024-1075,2024-04-05,2024-04-07,Corporate,Office Supplies,2,83.6,123.47,3.7,2,665.6,WH-North,East,Express Air,Delivered,3.0
ORD-2024-2108,2024-05-16,2024-05-20,Corporate,Office Supplies,3,96.01,71.27,6.5,5,1394.2,WH-Central,Central,Standard Delivery,Delayed,1.0
ORD-2024-1789,2024-03-04,2024-03-06,Small Business,Electronics,2,510.44,35.52,3.8,5,425.8,WH-North,North,Standard Delivery,Delivered,5.0
ORD-2024-1580,2024-01-01,2024-01-03,Corporate,Healthcare Supplies,5,650.13,37.3,5.4,5,240.9,WH-South,West,Standard Delivery,Delivered,3.0
ORD-2024-1446,2024-01-14,2024-01-17,Small Business,Electronics,2,456.18,59.6,6.6,5,1082.5,WH-North,East,Standard Delivery,Delayed,2.0
ORD-2024-1703,2024-01-15,2024-01-18,Consumer,Apparel,1,65.35,40.79,6.6,5,570.5,WH-West,Central,Standard Delivery,Delivered,5.0
ORD-2024-1188,2024-02-06,2024-02-08,Corporate,Electronics,1,273.71,174.62,1.0,1,905.7,WH-North,East,Same-Day Courier,Delivered,4.0
ORD-2024-1271,2024-04-27,2024-04-28,Home Office,Healthcare Supplies,2,264.39,61.22,5.5,5,915.0,WH-North,South,Standard Delivery,Delivered,5.0
ORD-2024-1236,2024-05-01,2024-05-03,Consumer,Office Supplies,1,40.43,93.07,1.5,2,442.3,WH-North,Central,Express Air,Delivered,5.0
ORD-2024-1487,2024-06-19,2024-06-21,Consumer,Electronics,4,1030.53,128.61,2.8,2,827.1,WH-West,East,Express Air,Delivered,4.0
ORD-2024-2231,2024-01-10,2024-01-11,Consumer,Apparel,1,59.99,180.15,1.0,1,896.6,WH-North,Central,,Delivered,5.0
ORD-2024-1559,2024-03-11,2024-03-12,Corporate,Electronics,1,241.39,92.47,3.2,2,430.4,WH-West,Central,Express Air,Delayed,1.0
ORD-2024-1117,2024-05-11,2024-05-15,Consumer,Healthcare Supplies,1,130.32,46.25,4.9,5,720.4,WH-West,South,Standard Delivery,Delivered,4.0
ORD-2024-1637,2024-05-09,2024-05-13,Consumer,Electronics,3,853.84,181.0,10.8,7,2334.4,WH-North,West,Ground Freight,Returned,1.0
ORD-2024-2145,2024-01-01,2024-01-04,Home Office,Office Supplies,1,38.78,51.59,4.2,5,718.7,WH-North,North,Standard Delivery,Delivered,4.0
ORD-2024-1801,2024-05-09,2024-05-11,Consumer,Office Supplies,5,166.87,54.81,5.4,5,846.5,WH-North,Central,Standard Delivery,Delivered,5.0
ORD-2024-1750,2024-01-21,2024-01-25,Consumer,Electronics,15,3779.41,74.11,4.3,5,669.4,WH-East,East,Standard Delivery,Delivered,4.0
